网页转化,下载器转化,新装和卸载,会员支付,鱼干支付,合计付费
日期,渠道,计划,网页展示,网页点击,点击率,下载器展示,调起率,点击极速安装,安装率,安装成功,成功率,安装成功/网页展示,新装,卸载,卸载率,会员支付人数,会员支付金额,客单价,付费率,鱼干支付人数,鱼干支付金额,客单价,付费率,总客单价,ARPU值
2021-01-04,1001,33,347,138,39.77%,58,42.03%,0,0.00%,50,None,14.41%,50,8,16.00%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,74,2,2,100.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,32,38,19,50.00%,11,57.89%,2,18.18%,8,400.00%,21.05%,7,1,14.29%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,40,14,6,42.86%,5,83.33%,1,20.00%,5,500.00%,35.71%,5,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,122,7,5,71.43%,2,40.00%,2,100.00%,2,100.00%,28.57%,2,2,100.00%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,67,5,2,40.00%,2,100.00%,0,0.00%,2,None,40.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,222,6,3,50.00%,1,33.33%,0,0.00%,0,None,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,53,24,10,41.67%,8,80.00%,0,0.00%,8,None,33.33%,6,1,16.67%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,29,13,4,30.77%,1,25.00%,1,100.00%,1,100.00%,7.69%,1,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,160,123,69,56.10%,30,43.48%,22,73.33%,22,100.00%,17.89%,21,6,28.57%,1,9.0,9.00,4.76%,1,19.0,19.00,4.76%,14.00,1.33
2021-01-04,1001,84,48,25,52.08%,15,60.00%,0,0.00%,14,None,29.17%,14,4,28.57%,None,None,None,None,1,10.0,10.00,7.14%,None,None
2021-01-04,1001,89,19,13,68.42%,5,38.46%,0,0.00%,5,None,26.32%,4,2,50.00%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,112,12,5,41.67%,2,40.00%,0,0.00%,0,None,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,138,56,41,73.21%,24,58.54%,18,75.00%,16,88.89%,28.57%,16,3,18.75%,3,27.0,9.00,18.75%,None,None,None,None,None,None
2021-01-04,1001,131,718,300,41.78%,146,48.67%,121,82.88%,118,97.52%,16.43%,112,28,25.00%,2,98.0,49.00,1.79%,None,None,None,None,None,None
2021-01-04,1001,114,2,2,100.00%,1,50.00%,1,100.00%,1,100.00%,50.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,9,880,387,43.98%,174,44.96%,1,0.57%,164,"16,400.00%",18.64%,158,30,18.99%,3,27.0,9.00,1.90%,2,29.0,14.50,1.27%,11.20,0.35
2021-01-04,1001,26,267,135,50.56%,71,52.59%,1,1.41%,62,"6,200.00%",23.22%,60,13,21.67%,None,None,None,None,2,20.0,10.00,3.33%,None,None
2021-01-04,1001,187,2,1,50.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,15,2082,1296,62.25%,948,73.15%,886,93.46%,879,99.21%,42.22%,827,200,24.18%,15,412.0,27.47,1.81%,8,89.0,11.12,0.97%,21.78,0.61
2021-01-04,1001,72,7,3,42.86%,1,33.33%,0,0.00%,1,None,14.29%,1,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,92,9,6,66.67%,2,33.33%,0,0.00%,2,None,22.22%,2,1,50.00%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,55,25,16,64.00%,6,37.50%,0,0.00%,6,None,24.00%,7,3,42.86%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,117,64,39,60.94%,26,66.67%,20,76.92%,20,100.00%,31.25%,19,5,26.32%,None,None,None,None,1,10.0,10.00,5.26%,None,None
2021-01-04,1001,79,2,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,136,23,13,56.52%,5,38.46%,5,100.00%,5,100.00%,21.74%,5,2,40.00%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,31,85,32,37.65%,15,46.88%,1,6.67%,13,"1,300.00%",15.29%,12,2,16.67%,1,9.0,9.00,8.33%,None,None,None,None,None,None
2021-01-04,1001,27,80,49,61.25%,21,42.86%,3,14.29%,16,533.33%,20.00%,14,6,42.86%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,153,4,2,50.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,113,2,1,50.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,111,7,4,57.14%,3,75.00%,3,100.00%,3,100.00%,42.86%,3,1,33.33%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,48,12,8,66.67%,4,50.00%,0,0.00%,4,None,33.33%,4,4,100.00%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,14,940,237,25.21%,79,33.33%,2,2.53%,73,"3,650.00%",7.77%,72,11,15.28%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,105,47,21,44.68%,11,52.38%,0,0.00%,11,None,23.40%,10,4,40.00%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,238,467,144,30.84%,101,70.14%,1,0.99%,99,"9,900.00%",21.20%,96,45,46.88%,2,18.0,9.00,2.08%,None,None,None,None,None,None
2021-01-04,1001,6,2120,918,43.30%,490,53.38%,389,79.39%,388,99.74%,18.30%,365,85,23.29%,8,292.0,36.50,2.19%,7,70.0,10.00,1.92%,24.13,0.99
2021-01-04,1001,7,8179,4102,50.15%,2262,55.14%,1890,83.55%,1863,98.57%,22.78%,1785,376,21.06%,38,662.0,17.42,2.13%,36,435.0,12.08,2.02%,14.82,0.61
2021-01-04,1001,115,31,17,54.84%,7,41.18%,7,100.00%,7,100.00%,22.58%,8,3,37.50%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,188,81,39,48.15%,20,51.28%,17,85.00%,17,100.00%,20.99%,16,2,12.50%,1,9.0,9.00,6.25%,None,None,None,None,None,None
2021-01-04,1001,214,110,25,22.73%,7,28.00%,4,57.14%,4,100.00%,3.64%,4,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,161,41,18,43.90%,12,66.67%,10,83.33%,9,90.00%,21.95%,10,2,20.00%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,12,748,343,45.86%,143,41.69%,112,78.32%,110,98.21%,14.71%,104,27,25.96%,1,9.0,9.00,0.96%,None,None,None,None,None,None
2021-01-04,1001,20,304,151,49.67%,73,48.34%,0,0.00%,71,None,23.36%,66,25,37.88%,2,18.0,9.00,3.03%,2,38.0,19.00,3.03%,14.00,0.85
2021-01-04,1001,144,14,6,42.86%,3,50.00%,3,100.00%,3,100.00%,21.43%,3,1,33.33%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,91,8,3,37.50%,1,33.33%,0,0.00%,1,None,12.50%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,62,18,9,50.00%,3,33.33%,0,0.00%,2,None,11.11%,2,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,248,63,35,55.56%,15,42.86%,0,0.00%,15,None,23.81%,13,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,78,19,4,21.05%,1,25.00%,0,0.00%,1,None,5.26%,1,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,139,9,1,11.11%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,57,52,29,55.77%,19,65.52%,0,0.00%,18,None,34.62%,13,4,30.77%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,126,18,11,61.11%,6,54.55%,6,100.00%,6,100.00%,33.33%,6,2,33.33%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,41,533,183,34.33%,70,38.25%,5,7.14%,65,"1,300.00%",12.20%,59,19,32.20%,1,9.0,9.00,1.69%,1,10.0,10.00,1.69%,9.50,0.32
2021-01-04,1001,30,203,98,48.28%,46,46.94%,0,0.00%,35,None,17.24%,32,6,18.75%,None,None,None,None,1,38.0,38.00,3.12%,None,None
2021-01-04,1001,120,4,2,50.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,243,99,70,70.71%,39,55.71%,0,0.00%,34,None,34.34%,35,12,34.29%,4,36.0,9.00,11.43%,4,49.0,12.25,11.43%,10.62,2.43
2021-01-04,1001,10,182,74,40.66%,41,55.41%,26,63.41%,24,92.31%,13.19%,23,4,17.39%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,51,144,81,56.25%,31,38.27%,0,0.00%,28,None,19.44%,28,12,42.86%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,162,59,39,66.10%,11,28.21%,7,63.64%,7,100.00%,11.86%,6,1,16.67%,1,9.0,9.00,16.67%,None,None,None,None,None,None
2021-01-04,1001,38,59,27,45.76%,13,48.15%,0,0.00%,12,None,20.34%,12,3,25.00%,2,18.0,9.00,16.67%,None,None,None,None,None,None
2021-01-04,1001,99,29,18,62.07%,6,33.33%,0,0.00%,5,None,17.24%,6,3,50.00%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,154,4,3,75.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,43,44,24,54.55%,11,45.83%,0,0.00%,9,None,20.45%,9,4,44.44%,1,9.0,9.00,11.11%,None,None,None,None,None,None
2021-01-04,1001,75,25,11,44.00%,7,63.64%,0,0.00%,6,None,24.00%,6,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,181,11,3,27.27%,1,33.33%,1,100.00%,1,100.00%,9.09%,1,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,49,3,2,66.67%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,108,1,1,100.00%,1,100.00%,1,100.00%,1,100.00%,100.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,17,1607,687,42.75%,343,49.93%,7,2.04%,321,"4,585.71%",19.98%,310,83,26.77%,7,123.0,17.57,2.26%,5,59.0,11.80,1.61%,15.17,0.59
2021-01-04,1001,217,160,48,30.00%,20,41.67%,16,80.00%,14,87.50%,8.75%,14,1,7.14%,1,9.0,9.00,7.14%,None,None,None,None,None,None
2021-01-04,1001,25,26,15,57.69%,4,26.67%,0,0.00%,3,None,11.54%,3,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,54,23,5,21.74%,1,20.00%,0,0.00%,1,None,4.35%,1,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,56,6,4,66.67%,2,50.00%,0,0.00%,2,None,33.33%,3,1,33.33%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,110,5,2,40.00%,4,200.00%,3,75.00%,3,100.00%,60.00%,3,1,33.33%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,141,27,21,77.78%,8,38.10%,7,87.50%,7,100.00%,25.93%,7,3,42.86%,1,89.0,89.00,14.29%,None,None,None,None,None,None
2021-01-04,1001,213,5,1,20.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,119,12,6,50.00%,2,33.33%,2,100.00%,2,100.00%,16.67%,2,2,100.00%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,189,5,2,40.00%,1,50.00%,1,100.00%,1,100.00%,20.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,235,142,58,40.85%,26,44.83%,0,0.00%,25,None,17.61%,25,7,28.00%,None,None,None,None,None,None,None,None,None,None
2021-01-04,1001,190,126,60,47.62%,26,43.33%,21,80.77%,21,100.00%,16.67%,20,7,35.00%,None,None,None,None,1,10.0,10.00,5.00%,None,None
2021-01-04,1001,192,219,149,68.04%,78,52.35%,68,87.18%,68,100.00%,31.05%,68,22,32.35%,4,36.0,9.00,5.88%,3,48.0,16.00,4.41%,12.00,1.24
2021-01-04,1001,195,52,29,55.77%,14,48.28%,13,92.86%,13,100.00%,25.00%,12,3,25.00%,None,None,None,None,1,10.0,10.00,8.33%,None,None
2021-01-03,1001,28,465,254,54.62%,113,44.49%,2,1.77%,104,"5,200.00%",22.37%,100,33,33.00%,None,None,None,None,3,30.0,10.00,3.00%,None,None
2021-01-03,1001,248,57,28,49.12%,13,46.43%,0,0.00%,13,None,22.81%,13,2,15.38%,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,103,106,54,50.94%,20,37.04%,0,0.00%,12,None,11.32%,15,9,60.00%,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,10,159,71,44.65%,31,43.66%,25,80.65%,25,100.00%,15.72%,23,1,4.35%,1,15.0,15.00,4.35%,1,10.0,10.00,4.35%,12.50,1.09
2021-01-03,1001,99,16,6,37.50%,1,16.67%,0,0.00%,1,None,6.25%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,161,54,24,44.44%,10,41.67%,8,80.00%,8,100.00%,14.81%,8,2,25.00%,None,None,None,None,1,10.0,10.00,12.50%,None,None
2021-01-03,1001,211,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,105,41,21,51.22%,7,33.33%,0,0.00%,6,None,14.63%,6,1,16.67%,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,189,8,4,50.00%,2,50.00%,2,100.00%,2,100.00%,25.00%,2,None,None,1,69.0,69.00,50.00%,None,None,None,None,None,None
2021-01-03,1001,76,116,60,51.72%,21,35.00%,1,4.76%,19,"1,900.00%",16.38%,19,6,31.58%,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,63,8,4,50.00%,1,25.00%,0,0.00%,1,None,12.50%,1,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,121,3,1,33.33%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,126,30,15,50.00%,7,46.67%,6,85.71%,6,100.00%,20.00%,6,1,16.67%,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,25,27,13,48.15%,8,61.54%,0,0.00%,7,None,25.93%,7,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,87,14,6,42.86%,5,83.33%,0,0.00%,5,None,35.71%,4,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,46,11,3,27.27%,2,66.67%,0,0.00%,1,None,9.09%,1,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,44,30,19,63.33%,12,63.16%,0,0.00%,10,None,33.33%,9,1,11.11%,None,None,None,None,1,10.0,10.00,11.11%,None,None
2021-01-03,1001,12,619,298,48.14%,144,48.32%,120,83.33%,119,99.17%,19.22%,115,17,14.78%,2,18.0,9.00,1.74%,2,20.0,10.00,1.74%,9.50,0.33
2021-01-03,1001,78,13,7,53.85%,1,14.29%,0,0.00%,1,None,7.69%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,75,18,10,55.56%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,146,11,4,36.36%,3,75.00%,1,33.33%,1,100.00%,9.09%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,72,5,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,139,9,5,55.56%,2,40.00%,2,100.00%,2,100.00%,22.22%,2,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,1,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,53,23,18,78.26%,10,55.56%,0,0.00%,10,None,43.48%,9,3,33.33%,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,108,3,1,33.33%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,129,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,138,49,29,59.18%,13,44.83%,11,84.62%,11,100.00%,22.45%,11,1,9.09%,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,27,77,40,51.95%,14,35.00%,0,0.00%,14,None,18.18%,14,6,42.86%,1,9.0,9.00,7.14%,None,None,None,None,None,None
2021-01-03,1001,214,72,25,34.72%,13,52.00%,11,84.62%,11,100.00%,15.28%,9,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,153,3,1,33.33%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,241,231,134,58.01%,71,52.99%,0,0.00%,66,None,28.57%,62,10,16.13%,3,68.0,22.67,4.84%,2,29.0,14.50,3.23%,19.40,1.56
2021-01-03,1001,15,1199,770,64.22%,648,84.16%,610,94.14%,607,99.51%,50.63%,578,149,25.78%,16,358.0,22.38,2.77%,10,109.0,10.90,1.73%,17.96,0.81
2021-01-03,1001,130,1,1,100.00%,1,100.00%,1,100.00%,1,100.00%,100.00%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,137,42,26,61.90%,9,34.62%,8,88.89%,8,100.00%,19.05%,8,3,37.50%,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,29,14,8,57.14%,2,25.00%,1,50.00%,2,200.00%,14.29%,1,None,None,None,None,None,None,None,None,None,None,None,None
2021-01-03,1001,61,67,29,43.28%,12,41.38%,0,0.00%,12,None,17.91%,10,4,40.00%,None,None,None,None,1,10.0,10.00,10.00%,None,None
