日期,产品,渠道号,渠道名称,渠道商店,新增,1日留存,7日留存
2021-01-12,垃圾清理大师,300416,广点通—贝壳,信息流,1,None,None
2021-01-12,垃圾清理大师,300077,应用宝-垃圾清理,三方市场,58,39.66%,0.00%
2021-01-12,垃圾清理大师,300480,内推测试,内推,49,36.73%,0.00%
2021-01-12,垃圾清理大师,300436,广点通—贝壳,信息流,4,25.00%,0.00%
2021-01-12,垃圾清理大师,300204,广点通—贝壳,信息流,1,100.00%,0.00%
2021-01-12,加速大师,40002,魅族商店,厂商商店,1,100.00%,0.00%
2021-01-12,加速大师,40019,今日头条-天拓,信息流,1,None,None
2021-01-12,加速大师,40027,今日头条-优联达,信息流,1,100.00%,0.00%
2021-01-12,加速大师,all,None,None,3,66.67%,0.00%
2021-01-12,全能清理助手,20020,今日头条-鲲鹏,信息流,363,46.01%,0.00%
2021-01-12,全能清理助手,20002,oppo,厂商商店,3765,57.16%,0.00%
2021-01-12,全能清理助手,20038,今日头条-总包,信息流,801,36.33%,0.00%
2021-01-12,全能清理助手,20004,腾讯应用宝,厂商商店,6,None,None
2021-01-12,全能清理助手,20005,魅族商店,厂商商店,566,45.41%,0.00%
2021-01-12,全能清理助手,20007,魅族-星火,信息流,1657,37.84%,0.00%
2021-01-12,全能清理助手,20009,今日头条-哇棒,信息流,617,8.43%,0.00%
2021-01-12,全能清理助手,all,None,None,7779,45.62%,0.00%
2021-01-13,降温精灵,700008,魅族-降温精灵,厂商商店免费,184,45.11%,0.00%
2021-01-13,降温精灵,700535,魅族-星火,信息流,1,None,None
2021-01-13,降温精灵,700000,应用宝-降温精灵,三方市场,62,45.16%,0.00%
2021-01-13,降温精灵,700489,优优互联,信息流,5,40.00%,0.00%
2021-01-13,降温精灵,700342,广点通—贝壳,信息流,1,100.00%,0.00%
2021-01-13,降温精灵,700619,小米-微创,信息流,2,100.00%,0.00%
2021-01-13,降温精灵,700041,今日头条-辉煌明天,信息流,1,None,None
2021-01-13,降温精灵,700536,can平台,信息流,1,100.00%,0.00%
2021-01-13,降温精灵,700002,小米-降温精灵,厂商商店免费,78,50.00%,0.00%
2021-01-13,降温精灵,700491,优优互联,信息流,2,50.00%,0.00%
2021-01-13,降温精灵,700343,广点通—贝壳,信息流,2,None,None
2021-01-13,降温精灵,700633,小米-微创,信息流,3,33.33%,0.00%
2021-01-13,降温精灵,700203,广点通-辉煌明天,信息流,1,None,None
2021-01-13,降温精灵,700567,橙芯科技,联盟,2,50.00%,0.00%
2021-01-13,降温精灵,700003,华为-降温精灵,厂商商店免费,94,43.62%,0.00%
2021-01-13,降温精灵,700493,今日头条-舜风,信息流,1,100.00%,0.00%
2021-01-13,降温精灵,700347,广点通—贝壳,信息流,1,None,None
2021-01-13,降温精灵,700207,广点通-辉煌明天,信息流,2,50.00%,0.00%
2021-01-13,降温精灵,700568,橙芯科技,联盟,1,100.00%,0.00%
2021-01-13,降温精灵,700004,oppo-降温精灵,厂商商店免费,252,58.33%,0.00%
2021-01-13,降温精灵,700499,今日头条-舜风,信息流,4,100.00%,0.00%
2021-01-13,降温精灵,700440,阿里云-辉煌明天,信息流,1,None,None
2021-01-13,降温精灵,700244,今日头条-优联达,信息流,2,50.00%,0.00%
2021-01-13,降温精灵,700591,今日头条-舜风,信息流,1,None,None
2021-01-13,降温精灵,700005,vivo-降温精灵,厂商商店免费,98,36.73%,0.00%
2021-01-13,降温精灵,700534,魅族-星火,信息流,15,33.33%,0.00%
2021-01-13,降温精灵,all,None,None,822,48.66%,0.00%
2021-01-13,降温精灵,700482,广点通—贝壳,信息流,3,66.67%,0.00%
2021-01-13,降温精灵,700273,今日头条-优联达,信息流,1,100.00%,0.00%
2021-01-13,降温精灵,700609,广点通—贝壳,信息流,1,100.00%,0.00%
2021-01-13,降温神器,50000074,内推测试,内推,5,60.00%,0.00%
2021-01-13,降温神器,50000026,今日头条-辉煌明天,信息流,1,100.00%,0.00%
2021-01-13,降温神器,50000007,头条-傲屹,信息流,8,37.50%,0.00%
2021-01-13,降温神器,all,None,None,415,51.33%,0.00%
2021-01-13,降温神器,50000075,内推测试,内推,19,52.63%,0.00%
2021-01-13,降温神器,50000038,魅族-优优互联,信息流,3,None,None
2021-01-13,降温神器,50000008,头条-傲屹,信息流,4,50.00%,0.00%
2021-01-13,降温神器,50000000,腾讯应用宝,厂商商店,11,54.55%,0.00%
2021-01-13,降温神器,50000089,今日头条-鲲鹏,信息流,1,100.00%,0.00%
2021-01-13,降温神器,50000051,今日头条-优联达,信息流,1,None,None
2021-01-13,降温神器,50000013,今日头条-鲲鹏,信息流,1,None,None
2021-01-13,降温神器,50000002,小米商店,厂商商店,29,31.03%,0.00%
2021-01-13,降温神器,50000095,魅族-优优互联,信息流,1,None,None
2021-01-13,降温神器,50000067,cm内推马甲包,内推,46,43.48%,0.00%
2021-01-13,降温神器,50000015,广点通-优联达,信息流,10,50.00%,0.00%
2021-01-13,降温神器,50000003,oppo,厂商商店,225,58.67%,0.00%
2021-01-13,降温神器,50000068,cm内推马甲包,内推,1,None,None
2021-01-13,降温神器,50000018,今日头条-天拓,信息流,4,50.00%,0.00%
2021-01-13,降温神器,50000005,魅族商店,厂商商店,45,42.22%,0.00%
2021-01-13,超强降温神器,11000015,今日头条-鲲鹏,信息流,271,34.32%,0.00%
2021-01-13,超强降温神器,11000005,魅族商店,厂商商店,546,40.66%,0.00%
2021-01-13,超强降温神器,11000016,今日头条-鲲鹏,信息流,94,34.04%,0.00%
2021-01-13,超强降温神器,11000008,今日头条-哇棒,信息流,275,20.73%,0.00%
2021-01-13,超强降温神器,11000033,今日头条-鲲鹏,信息流,10,None,None
2021-01-13,超强降温神器,11000011,今日头条-维度,信息流,384,14.32%,0.00%
2021-01-13,超强降温神器,11000039,今日头条-总包,信息流,293,9.56%,0.00%
2021-01-13,超强降温神器,11000013,魅族-星火,信息流,1063,29.35%,0.00%
2021-01-13,超强降温神器,all,None,None,12594,48.25%,0.00%
2021-01-13,超强降温神器,11000014,今日头条-鲲鹏,信息流,9,77.78%,0.00%
2021-01-13,超强降温神器,11000002,oppo,厂商商店,9642,54.59%,0.00%
2021-01-13,超强降温大师,10000012,魅族商店,厂商商店,35,None,None
2021-01-13,超强降温大师,all,None,None,83,None,None
2021-01-13,超强降温大师,10000009,oppo,厂商商店,40,None,None
2021-01-13,每天清理极速版,13000019,魅族-星火,信息流,1203,27.51%,0.00%
2021-01-13,每天清理极速版,13000002,oppo,厂商商店,38,47.37%,0.00%
2021-01-13,每天清理极速版,13000020,今日头条-总包,信息流,417,41.97%,0.00%
2021-01-13,每天清理极速版,13000004,腾讯应用宝,厂商商店,6,None,None
2021-01-13,每天清理极速版,13000005,魅族商店,厂商商店,952,49.26%,0.00%
2021-01-13,每天清理极速版,all,None,None,10770,37.87%,0.00%
2021-01-13,每天清理极速版,13000014,今日头条-鲲鹏,信息流,23,None,None
2021-01-13,每天清理极速版,13000000,华为,厂商商店,994,48.09%,0.00%
2021-01-13,每天清理极速版,13000015,今日头条-鲲鹏,信息流,6827,36.31%,0.00%
2021-01-13,每天清理极速版,13000001,小米商店,厂商商店,310,40.32%,0.00%
2021-01-13,每天清理,60000079,魅族商店,厂商商店,2,None,None
2021-01-13,每天清理,60000002,oppo,厂商商店,13,None,None
2021-01-13,每天清理,60000011,今日头条-优联达,信息流,3,None,None
2021-01-13,每天清理,60000027,内推测试,内推,30,None,None
2021-01-13,每天清理,60000028,内推测试,内推,47,None,None
2021-01-13,每天清理,all,None,None,98,None,None
2021-01-13,每天清理,60000034,今日头条-鲲鹏,信息流,1,None,None
2021-01-13,每天清理,60000000,腾讯应用宝,厂商商店,2,None,None
2021-01-13,极速降温大师,80039,今日头条-辉煌明天,信息流,1,None,None
2021-01-13,极速降温大师,80006,头条-傲屹,信息流,1,None,None
2021-01-13,极速降温大师,80041,今日头条-鲲鹏,信息流,1,None,None
2021-01-13,极速降温大师,80007,头条-傲屹,信息流,1,None,None
2021-01-13,极速降温大师,80045,今日头条-鲲鹏,信息流,2,None,None
2021-01-13,极速降温大师,80009,头条-傲屹,信息流,1,None,None
2021-01-13,极速降温大师,all,None,None,43,None,None
2021-01-13,极速降温大师,80049,今日头条-为盟,信息流,1,None,None
2021-01-13,极速降温大师,80028,头条-傲屹,信息流,1,None,None
2021-01-13,极速降温大师,80000,oppo,厂商商店,1,None,None
2021-01-13,极速降温大师,80035,今日头条-辉煌明天,信息流,1,None,None
2021-01-13,极速降温大师,80002,华为,厂商商店,32,None,None
2021-01-13,暖阳天气,14000002,oppo,厂商商店,13,61.54%,0.00%
2021-01-13,暖阳天气,14000004,魅族商店,厂商商店,1,100.00%,0.00%
2021-01-13,暖阳天气,200561,None,None,5,20.00%,0.00%
2021-01-13,暖阳天气,all,None,None,23,56.52%,0.00%
2021-01-13,暖阳天气,99999,None,None,1,100.00%,0.00%
2021-01-13,暖阳天气,100005,None,None,1,100.00%,0.00%
2021-01-13,暖阳天气,14000001,小米商店,厂商商店,2,50.00%,0.00%
2021-01-13,手机加速精灵,12000002,oppo,厂商商店,21,52.38%,0.00%
2021-01-13,手机加速精灵,12000005,魅族商店,厂商商店,347,36.31%,0.00%
2021-01-13,手机加速精灵,12000007,魅族-星火,信息流,3413,29.65%,0.00%
2021-01-13,手机加速精灵,all,None,None,3786,30.40%,0.00%
2021-01-13,急速安全大师,90027,魅族-星火,信息流,1689,30.55%,0.00%
2021-01-13,急速安全大师,90033,今日头条-鲲鹏,信息流,1096,29.84%,0.00%
2021-01-13,急速安全大师,all,None,None,2988,30.66%,0.00%
2021-01-13,急速安全大师,90016,魅族商店,厂商商店,199,35.68%,0.00%
2021-01-13,垃圾清理大师,all,,None,291,42.61%,0.00%
2021-01-13,垃圾清理大师,300373,橙芯科技,运营商,8,37.50%,0.00%
2021-01-13,垃圾清理大师,300077,应用宝-垃圾清理,三方市场,65,38.46%,0.00%
2021-01-13,垃圾清理大师,300000,华为-垃圾清理,厂商商店免费,84,38.10%,0.00%
2021-01-13,垃圾清理大师,300436,广点通—贝壳,信息流,2,100.00%,0.00%
2021-01-13,垃圾清理大师,300210,广点通—贝壳,信息流,1,None,None
2021-01-13,垃圾清理大师,300001,小米-垃圾清理,厂商商店免费,11,36.36%,0.00%
2021-01-13,垃圾清理大师,300466,魅族-星火,信息流,5,40.00%,0.00%
2021-01-13,垃圾清理大师,300217,广点通—贝壳,信息流,2,50.00%,0.00%
2021-01-13,垃圾清理大师,300002,oppo-垃圾清理,厂商商店免费,53,52.83%,0.00%
2021-01-13,垃圾清理大师,300479,内推测试,内推,2,100.00%,0.00%
2021-01-13,垃圾清理大师,300363,广点通—贝壳,信息流,1,100.00%,0.00%
2021-01-13,垃圾清理大师,300004,魅族-垃圾清理,厂商商店免费,7,None,None
2021-01-13,垃圾清理大师,300480,内推测试,内推,47,44.68%,0.00%
2021-01-13,垃圾清理大师,300365,广点通—贝壳,信息流,2,100.00%,0.00%
2021-01-13,垃圾清理大师,300020,今日头条-点思,信息流,1,100.00%,0.00%
2021-01-13,加速大师,40002,魅族商店,厂商商店,1,None,None
2021-01-13,加速大师,40004,腾讯应用宝,三方市场,1,None,None
2021-01-13,加速大师,40027,今日头条-优联达,信息流,1,None,None
2021-01-13,加速大师,40028,今日头条-优联达,信息流,1,None,None
2021-01-13,加速大师,all,None,None,9,None,None
2021-01-13,加速大师,40000,小米商店,厂商商店,5,None,None
2021-01-13,全能清理助手,20009,今日头条-哇棒,信息流,930,5.38%,0.00%
2021-01-13,全能清理助手,20020,今日头条-鲲鹏,信息流,651,45.47%,0.00%
2021-01-13,全能清理助手,all,None,None,8683,44.32%,0.00%
2021-01-13,全能清理助手,20038,今日头条-总包,信息流,1391,38.82%,0.00%
2021-01-13,全能清理助手,20002,oppo,厂商商店,3943,57.47%,0.00%
2021-01-13,全能清理助手,20005,魅族商店,厂商商店,566,41.70%,0.00%
2021-01-13,全能清理助手,20007,魅族-星火,信息流,1195,38.49%,0.00%
2021-01-14,降温精灵,700042,今日头条-辉煌明天,信息流,1,None,None
2021-01-14,降温精灵,700489,优优互联,信息流,6,None,None
2021-01-14,降温精灵,700008,魅族-降温精灵,厂商商店免费,194,None,None
2021-01-14,降温精灵,700245,今日头条-优联达,信息流,3,None,None
2021-01-14,降温精灵,700002,小米-降温精灵,厂商商店免费,80,None,None
2021-01-14,降温精灵,700207,广点通-辉煌明天,信息流,1,None,None
2021-01-14,降温精灵,700568,橙芯科技,联盟,1,None,None
2021-01-14,降温精灵,700043,今日头条-云锐,信息流,1,None,None
2021-01-14,降温精灵,700490,优优互联,信息流,1,None,None
2021-01-14,降温精灵,700273,今日头条-优联达,信息流,7,None,None
2021-01-14,降温精灵,700003,华为-降温精灵,厂商商店免费,96,None,None
2021-01-14,降温精灵,700227,广点通—贝壳,信息流,1,None,None
2021-01-14,降温精灵,700611,内推,内推,1,None,None
2021-01-14,降温精灵,700101,广点通-辉煌明天,信息流,1,None,None
2021-01-14,降温精灵,700499,今日头条-舜风,信息流,7,None,None
2021-01-14,降温精灵,700342,广点通—贝壳,信息流,1,None,None
2021-01-14,降温精灵,700004,oppo-降温精灵,厂商商店免费,273,None,None
2021-01-14,降温精灵,700238,今日头条-辉煌明天,信息流,1,None,None
2021-01-14,降温精灵,all,None,None,858,None,None
2021-01-14,降温精灵,700619,小米-微创,信息流,8,None,None
2021-01-14,降温精灵,700156,今日头条-云锐,信息流,4,None,None
2021-01-14,降温精灵,700513,广点通-点思,信息流,1,None,None
2021-01-14,降温精灵,700411,橙芯科技,运营商,1,None,None
2021-01-14,降温精灵,700005,vivo-降温精灵,厂商商店免费,84,None,None
2021-01-14,降温精灵,700241,今日头条-优联达,信息流,1,None,None
2021-01-14,降温精灵,100000,None,None,1,None,None
2021-01-14,降温精灵,700633,小米-微创,信息流,3,None,None
2021-01-14,降温精灵,700157,今日头条-云锐,信息流,1,None,None
2021-01-14,降温精灵,700534,魅族-星火,信息流,20,None,None
2021-01-14,降温精灵,700482,广点通—贝壳,信息流,1,None,None
2021-01-14,降温精灵,700006,百度-降温精灵,三方市场,1,None,None
2021-01-14,降温精灵,700244,今日头条-优联达,信息流,2,None,None
2021-01-14,降温精灵,700000,应用宝-降温精灵,三方市场,51,None,None
2021-01-14,降温精灵,700647,小米-微创,信息流,1,None,None
2021-01-14,降温精灵,700203,广点通-辉煌明天,信息流,1,None,None
2021-01-14,降温精灵,700567,橙芯科技,联盟,1,None,None
2021-01-14,降温神器,50000038,魅族-优优互联,信息流,1,None,None
2021-01-14,降温神器,50000013,今日头条-鲲鹏,信息流,2,None,None
2021-01-14,降温神器,50000002,小米商店,厂商商店,36,None,None
2021-01-14,降温神器,50000112,魅族-星火,信息流,1,None,None
2021-01-14,降温神器,50000048,今日头条-天拓,信息流,1,None,None
2021-01-14,降温神器,50000015,广点通-优联达,信息流,10,None,None
2021-01-14,降温神器,50000003,oppo,厂商商店,257,None,None
2021-01-14,降温神器,99999,None,None,1,None,None
2021-01-14,降温神器,50000067,cm内推马甲包,内推,65,None,None
2021-01-14,降温神器,50000018,今日头条-天拓,信息流,1,None,None
2021-01-14,降温神器,50000005,魅族商店,厂商商店,31,None,None
2021-01-14,降温神器,50000074,内推测试,内推,7,None,None
2021-01-14,降温神器,50000022,广点通-优联达,信息流,3,None,None
2021-01-14,降温神器,50000007,头条-傲屹,信息流,18,None,None
2021-01-14,降温神器,all,None,None,478,None,None
2021-01-14,降温神器,50000075,内推测试,内推,27,None,None
2021-01-14,降温神器,50000024,今日头条-辉煌明天,信息流,1,None,None
2021-01-14,降温神器,50000008,头条-傲屹,信息流,3,None,None
2021-01-14,降温神器,50000000,腾讯应用宝,厂商商店,11,None,None
2021-01-14,降温神器,50000095,魅族-优优互联,信息流,2,None,None
2021-01-14,超强降温神器,11000002,oppo,厂商商店,11186,None,None
2021-01-14,超强降温神器,11000016,今日头条-鲲鹏,信息流,20,None,None
2021-01-14,超强降温神器,11000005,魅族商店,厂商商店,592,None,None
2021-01-14,超强降温神器,11000039,今日头条-总包,信息流,355,None,None
2021-01-14,超强降温神器,11000008,今日头条-哇棒,信息流,575,None,None
2021-01-14,超强降温神器,11000011,今日头条-维度,信息流,343,None,None
2021-01-14,超强降温神器,11000013,魅族-星火,信息流,928,None,None
2021-01-14,超强降温神器,all,None,None,14597,None,None
2021-01-14,超强降温神器,11000015,今日头条-鲲鹏,信息流,579,None,None
2021-01-14,每天清理极速版,13000002,oppo,厂商商店,57,None,None
2021-01-14,每天清理极速版,13000020,今日头条-总包,信息流,436,None,None
2021-01-14,每天清理极速版,13000004,腾讯应用宝,厂商商店,6,None,None
2021-01-14,每天清理极速版,13000005,魅族商店,厂商商店,834,None,None
2021-01-14,每天清理极速版,all,None,None,11483,None,None
2021-01-14,每天清理极速版,13000014,今日头条-鲲鹏,信息流,40,None,None
2021-01-14,每天清理极速版,13000000,华为,厂商商店,863,None,None
2021-01-14,每天清理极速版,13000015,今日头条-鲲鹏,信息流,7653,None,None
2021-01-14,每天清理极速版,13000001,小米商店,厂商商店,271,None,None
2021-01-14,每天清理极速版,13000019,魅族-星火,信息流,1321,None,None
2021-01-14,暖阳天气,14000001,小米商店,厂商商店,1,None,None
2021-01-14,暖阳天气,14000002,oppo,厂商商店,15,None,None
2021-01-14,暖阳天气,14000003,vivo商店,厂商商店,2,None,None
2021-01-14,暖阳天气,14000010,今日头条-鲲鹏,信息流,1,None,None
2021-01-14,暖阳天气,99999,None,None,1,None,None
2021-01-14,暖阳天气,all,None,None,20,None,None
2021-01-14,手机加速精灵,12000005,魅族商店,厂商商店,362,None,None
2021-01-14,手机加速精灵,12000007,魅族-星火,信息流,3385,None,None
2021-01-14,手机加速精灵,all,None,None,3786,None,None
2021-01-14,手机加速精灵,12000002,oppo,厂商商店,29,None,None
2021-01-14,急速安全大师,90033,今日头条-鲲鹏,信息流,61,None,None
2021-01-14,急速安全大师,all,None,None,1985,None,None
2021-01-14,急速安全大师,90016,魅族商店,厂商商店,164,None,None
2021-01-14,急速安全大师,90027,魅族-星火,信息流,1752,None,None
2021-01-14,垃圾清理大师,300481,cms内推,内推,1,None,None
2021-01-14,垃圾清理大师,300265,广点通-优联达,信息流,1,None,None
2021-01-14,垃圾清理大师,300077,应用宝-垃圾清理,三方市场,90,None,None
2021-01-14,垃圾清理大师,300000,华为-垃圾清理,厂商商店免费,107,None,None
2021-01-14,垃圾清理大师,all,,None,372,None,None
2021-01-14,垃圾清理大师,300373,橙芯科技,运营商,9,None,None
2021-01-14,垃圾清理大师,300198,今日头条-优联达,信息流,1,None,None
2021-01-14,垃圾清理大师,300001,小米-垃圾清理,厂商商店免费,10,None,None
2021-01-14,垃圾清理大师,300436,广点通—贝壳,信息流,2,None,None
2021-01-14,垃圾清理大师,300211,广点通—贝壳,信息流,1,None,None
2021-01-14,垃圾清理大师,300002,oppo-垃圾清理,厂商商店免费,66,None,None
2021-01-14,垃圾清理大师,300466,魅族-星火,信息流,2,None,None
2021-01-14,垃圾清理大师,300217,广点通—贝壳,信息流,1,None,None
2021-01-14,垃圾清理大师,300004,魅族-垃圾清理,厂商商店免费,12,None,None
2021-01-14,垃圾清理大师,300480,内推测试,内推,67,None,None
2021-01-14,垃圾清理大师,300221,广点通—贝壳,信息流,1,None,None
2021-01-14,垃圾清理大师,300071,今日头条-齐欣,信息流,1,None,None
2021-01-14,全能清理助手,20005,魅族商店,厂商商店,570,None,None
2021-01-14,全能清理助手,20007,魅族-星火,信息流,1580,None,None
2021-01-14,全能清理助手,20009,今日头条-哇棒,信息流,593,None,None
2021-01-14,全能清理助手,20020,今日头条-鲲鹏,信息流,571,None,None
2021-01-14,全能清理助手,all,None,None,9355,None,None
2021-01-14,全能清理助手,20038,今日头条-总包,信息流,2567,None,None
2021-01-14,全能清理助手,20002,oppo,厂商商店,3463,None,None
